# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = binomial_glm_model
# start_datetime = 2023-01-28 03:22:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = binGLM.Data.list.dump.R
# init = 2 (Default)
# random
#   seed = 110710
# output
#   file = output_2.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = --allow-undefined
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11
# Adaptation terminated
# Step size = 0.171351
# Diagonal elements of inverse mass matrix:
# 0.0680386, 0.126595, 0.0897504, 0.023853, 0.108287, 0.228541, 0.110284, 0.143506, 0.256485, 0.133517, 0.227386
-487.804,0.671314,0.171351,4,23,0,497.819,-0.957392,0.778547,1.70522,-1.49921,0.815224,3.29587,-0.451541,-0.345377,-1.46232,-0.319628,-1.26687
-485.577,1,0.171351,4,15,0,490.752,-1.19977,0.692447,1.80537,-1.52845,1.02786,3.6892,-0.426576,0.0924627,-1.36163,-0.562387,-0.978329
-487.463,0.853057,0.171351,4,31,0,493.52,-0.842569,0.467315,1.65591,-1.74711,0.890315,3.12029,-0.141455,-0.135213,-0.527719,-0.370897,-1.43886
-485.783,0.930617,0.171351,4,15,0,489.831,-1.09153,0.905945,1.72423,-1.63465,0.767853,3.50816,-0.429557,-0.236608,-0.921292,-0.253303,-1.40762
-488.664,0.855269,0.171351,4,31,0,492.693,-1.32036,0.943518,1.93157,-1.5934,1.49644,4.15804,-0.275395,-0.651999,-1.69698,-0.792875,-0.788732
-489.697,0.999183,0.171351,5,31,0,492.115,-1.40083,1.23126,2.24835,-1.684,0.930018,3.4396,-1.14394,-0.322102,-1.00472,-0.059993,-1.71259
-489.355,0.950015,0.171351,5,31,0,493.848,-1.52501,0.748037,2.46228,-1.44942,1.08218,3.51318,-0.802288,0.20642,-1.3641,-0.888264,-1.21719
-488.489,0.992784,0.171351,4,31,0,492.584,-1.73765,1.34884,2.48773,-1.36538,1.23458,3.67179,-1.17261,-0.136312,-1.29288,-0.532822,-1.61282
-485.531,0.903755,0.171351,5,31,0,494.234,-1.11755,0.672408,1.71958,-1.60785,1.01055,3.52287,-0.159311,-0.275852,-1.2126,-0.428543,-1.44076
-488.751,0.979817,0.171351,3,7,0,491.015,-1.28234,0.570069,1.74783,-1.56669,1.00884,3.98282,-0.262386,-0.0089246,-0.980056,0.0108113,-1.43508
-491.084,0.975787,0.171351,4,31,0,494.489,-1.07361,1.261,2.21187,-1.62942,0.618338,2.98154,-0.895423,-0.418457,-1.37146,-0.396159,-0.700414
-489.592,0.979881,0.171351,5,31,0,495.226,-1.34448,1.00259,1.57797,-1.4654,1.18279,3.72977,-0.173059,-0.767048,-1.094,0.0920439,-1.13455
-487.528,0.999895,0.171351,4,31,0,492.738,-1.3313,0.77423,2.12987,-1.30234,1.2106,3.16543,-0.531124,0.0148806,-0.798178,-1.05577,-1.10513
-488.135,0.987881,0.171351,5,31,0,492.262,-1.14488,0.719722,2.01662,-1.74579,1.24863,3.82972,-0.299745,-0.302934,-0.808391,-0.906352,-2.32215
-490.539,0.952283,0.171351,4,15,0,494.273,-1.01474,0.547848,2.12039,-1.76651,1.21222,3.66941,0.0179019,-0.210941,-0.928687,-1.20183,-2.24209
-494.607,0.735444,0.171351,4,15,0,500.425,-1.74088,0.481003,2.27551,-1.78653,1.98148,4.60821,0.243395,-0.725553,-1.27558,-0.970981,-2.38448
-491.747,0.963297,0.171351,4,15,0,499.312,-1.58806,1.0093,2.13204,-1.67357,1.92465,4.8281,0.131715,-0.661613,-1.74986,-1.36552,-2.37837
-490.343,0.881027,0.171351,4,31,0,503.401,-1.46851,0.913066,2.51621,-1.80867,1.1231,3.44019,-0.67758,-0.392392,-0.652378,-0.670221,-1.58823
-489.081,1,0.171351,5,31,0,494.754,-1.57764,1.57843,2.12034,-1.62595,1.56412,4.28853,-0.791981,-0.723091,-1.56413,-0.826953,-2.01966
-493.135,0.600165,0.171351,4,15,0,499.026,-1.39441,1.28706,2.39584,-1.90123,1.11869,4.77756,-0.524999,-0.727641,-2.00985,-0.444992,-2.03286
-489.547,0.938821,0.171351,5,31,0,496.942,-1.86654,1.09194,2.29934,-1.26856,1.67616,3.67643,-0.381019,-0.55414,-1.18966,-1.28494,-1.21128
-486.74,0.989053,0.171351,4,15,0,493.481,-1.66865,1.43733,2.20816,-1.3445,1.50096,3.79938,-0.841995,-0.980714,-1.52745,-0.587194,-1.04083
-487.119,0.973599,0.171351,5,31,0,491.275,-1.28664,0.873953,1.9228,-1.61704,0.95322,3.6503,-0.680235,0.117865,-0.999911,-0.632098,-0.964134
-486.488,0.987374,0.171351,5,31,0,492.01,-0.98676,0.94772,1.72363,-1.55218,0.813593,2.97693,-0.555176,-0.190422,-0.782916,-0.193868,-1.30328
-488.807,0.594937,0.171351,5,31,0,495.643,-1.79536,1.05697,2.51207,-1.50019,1.71329,4.22691,-0.216863,-0.377889,-1.83487,-1.30416,-2.00196
-492.168,0.901759,0.171351,3,7,0,494.82,-1.57636,1.08959,2.45207,-1.44555,1.68575,4.55275,-0.682793,-0.587955,-1.38858,-1.42438,-2.36746
-491.473,0.982112,0.171351,5,31,0,498.817,-1.78439,1.04127,2.08093,-1.37126,1.35198,4.29717,-0.425905,0.144923,-1.55621,-0.842328,-1.30326
-491.274,0.979005,0.171351,4,23,0,496.709,-1.14957,0.6342,2.34171,-1.77742,1.16125,3.71123,-0.6885,-0.310225,-1.26452,-0.859456,-1.06964
-492.29,0.985244,0.171351,5,31,0,496.487,-1.16627,1.38252,2.01419,-1.41529,0.81937,3.53245,-0.928721,-1.01944,-1.9287,0.264013,-0.814994
-495.543,0.920681,0.171351,4,15,0,497.822,-1.10288,1.31257,2.07347,-1.40045,0.821459,3.50149,-0.956626,-0.996917,-1.92574,0.288376,-0.719231
-497.438,1,0.171351,3,15,0,505.254,-1.57038,1.38505,1.82517,-1.61215,0.7749,4.18649,-0.965783,0.139928,-1.20245,0.353895,-1.47141
-492.866,0.987517,0.171351,4,15,0,503.87,-1.10838,0.9024,2.28491,-1.35414,1.06149,2.78413,-0.681012,-0.579489,-0.925311,-0.889247,-0.977977
-491.558,0.757394,0.171351,4,15,0,499.219,-1.66384,1.05059,1.74188,-1.34102,1.51275,3.52923,-0.35966,-0.33897,-0.976908,-0.428249,-1.50447
-491.537,0.884097,0.171351,4,15,0,497.848,-1.52498,1.1974,2.67412,-1.36053,0.912288,3.32105,-1.279,-0.297421,-1.4726,-0.60398,-0.902176
-488.113,0.96144,0.171351,4,15,0,495.873,-1.61098,1.37751,2.23255,-1.53748,0.966427,3.45909,-0.993686,-0.132139,-1.53009,-0.538311,-0.531163
-487.392,0.98506,0.171351,5,31,0,491.015,-1.62413,1.13646,2.07778,-1.49536,1.46553,3.79832,-0.126629,-0.888793,-1.33776,-0.710068,-1.93459
-488.406,0.994388,0.171351,5,31,0,491.406,-1.24764,1.40784,1.84234,-1.58472,0.492086,3.40136,-1.00491,-0.0295684,-1.63753,0.116418,-0.556241
-485.344,0.983553,0.171351,3,15,0,495.681,-1.17784,0.982226,1.9736,-1.54445,0.829776,3.52782,-0.544701,-0.445034,-1.37463,-0.217185,-1.16911
-485.95,0.995381,0.171351,4,31,0,489.968,-1.16167,0.812023,1.62606,-1.54816,1.19878,3.76798,-0.0421114,-0.30952,-1.46812,-0.646831,-1.39489
-489.459,0.950283,0.171351,5,31,0,493.723,-1.85335,1.57365,2.67671,-1.40239,1.07599,3.78822,-0.911572,-0.58572,-1.51118,-0.644057,-1.71383
-487.808,0.841156,0.171351,4,15,0,496.847,-1.98563,1.38213,2.55313,-1.43546,1.37016,3.94484,-0.984732,-0.501252,-1.32568,-0.630664,-1.59691
-487.242,0.95892,0.171351,5,31,0,491.253,-1.41164,0.596998,2.05789,-1.4817,1.35466,3.71342,-0.0338938,-0.296495,-1.34566,-1.06325,-1.56758
-486.735,0.972064,0.171351,5,31,0,489.669,-0.995823,1.00028,1.76135,-1.54794,0.528658,2.84489,-0.720555,-0.0751545,-0.984692,-0.0623658,-0.841163
-488.968,0.929434,0.171351,4,31,0,493.894,-1.89045,1.01056,2.28827,-1.36131,1.84442,3.71944,-0.551879,-0.69925,-0.854479,-0.909997,-1.27395
-487.228,0.936755,0.171351,5,63,0,493.202,-1.09439,0.660067,1.89658,-1.5574,0.598189,3.53185,-0.641806,0.209237,-0.9359,0.0459855,-1.14383
-487.932,0.924787,0.171351,4,15,0,491.188,-1.13906,0.684092,1.91011,-1.52021,0.551971,3.73501,-0.589029,0.359695,-1.32705,-0.0456662,-1.42017
-488.019,0.847957,0.171351,4,15,0,494.494,-1.24979,0.885946,1.96494,-1.56117,0.795394,3.70686,-0.393242,-0.157863,-1.37727,-0.146313,-0.720162
-488.224,0.992916,0.171351,4,23,0,492.141,-1.29466,0.852378,2.00133,-1.58937,0.715988,3.40597,-0.4019,-0.284437,-1.18724,-0.199104,-0.920071
-488.329,0.870284,0.171351,3,15,0,493.997,-1.05845,1.13288,1.8125,-1.46896,0.987014,3.06528,-0.532999,-0.50092,-0.873729,-0.244837,-1.41883
-492.119,0.950392,0.171351,4,15,0,496.304,-0.956556,0.922632,1.32228,-1.44465,0.733064,3.51271,-0.366259,-0.0277606,-1.38565,0.343182,-0.884164
-489.785,0.94549,0.171351,5,63,0,495.983,-1.72819,1.48035,2.38573,-1.51918,1.59337,4.04333,-0.864142,-0.492362,-1.29131,-0.940999,-1.22332
-494.073,0.788588,0.171351,4,23,0,502.171,-1.50441,1.01628,2.26969,-1.4116,1.1961,4.98098,-0.221859,-0.641766,-1.93292,-0.477262,-2.3884
-496.323,0.928226,0.171351,3,7,0,500.746,-1.52321,1.07024,2.08442,-1.40016,1.01976,4.87853,-0.316262,-0.695477,-2.01343,-0.690237,-2.71358
-496.755,0.985832,0.171351,5,31,0,502.991,-1.01225,1.05226,1.82828,-1.92702,1.07108,2.63136,-0.898063,-0.234371,-1.22784,-0.495758,0.077827
-491.101,0.995511,0.171351,4,31,0,503.792,-1.42111,0.763107,2.37771,-1.5551,0.849237,3.67141,-0.671387,0.39123,-1.28843,-0.327604,-1.57528
-488.342,0.802689,0.171351,4,15,0,498.447,-1.06407,0.73926,1.87253,-1.4128,0.593371,3.14606,-0.796015,-0.00855228,-1.05534,-0.196102,-1.21355
-488.577,0.832406,0.171351,5,31,0,491.844,-1.27041,1.08752,1.86321,-1.53823,0.890073,3.6847,-0.558806,0.0213686,-1.49433,-0.0814607,-0.919027
-490.275,0.985878,0.171351,4,31,0,493.719,-1.09809,1.04834,2.17305,-1.76123,0.890717,3.75356,-0.928508,-0.265082,-1.03595,-0.704263,-1.2597
-489.153,0.942186,0.171351,4,15,0,495.07,-1.44983,1.09754,2.1648,-1.88102,1.07879,3.78658,-0.660761,-0.182498,-1.11167,-0.14221,-1.47115
-487.092,0.969622,0.171351,5,31,0,494.998,-1.29337,1.45623,1.84384,-1.52259,0.939258,3.40224,-1.01635,-0.801394,-1.59821,-0.0648117,-0.469368
-489.855,0.919627,0.171351,5,31,0,492.981,-1.45175,0.557918,2.20104,-1.46531,1.28809,3.94892,-0.333067,0.0377681,-0.579209,-1.26584,-1.9521
-491.263,1,0.171351,5,31,0,493.149,-1.49539,1.52763,2.07256,-1.5115,0.934599,3.89354,-1.42617,-0.411691,-1.41264,-0.15767,-0.578299
-493.38,0.745783,0.171351,4,15,0,499.408,-1.44781,1.62023,2.16088,-1.16907,0.763766,3.07822,-1.08313,-0.513,-2.06812,-0.118715,-0.34105
-489.352,1,0.171351,4,15,0,496.648,-1.39669,1.43805,1.83568,-1.34614,0.646249,3.69683,-1.09614,-0.442467,-1.65239,0.0976868,-0.561604
-488.267,0.948607,0.171351,5,31,0,491.973,-1.36945,1.38689,1.9059,-1.46023,0.679923,3.47759,-0.927325,-0.340928,-1.68409,0.337843,-0.665788
-487.757,0.972849,0.171351,5,31,0,491.592,-0.92693,0.859198,1.55245,-1.64483,0.83978,3.21323,-0.3073,-0.222525,-1.03494,-0.590388,-0.912297
-489.547,0.976031,0.171351,5,31,0,493.385,-1.6955,0.593309,2.22317,-1.36573,1.43989,4.07532,-0.162003,0.166156,-0.996838,-0.820614,-2.2679
-491.988,0.972798,0.171351,4,15,0,494.587,-1.35235,0.486246,2.48894,-1.42836,1.07979,4.27159,-0.338768,0.122358,-1.47149,-1.28253,-1.54944
-488.378,1,0.171351,4,15,0,494.197,-1.51842,0.58548,2.08777,-1.38981,1.1146,3.9053,-0.485697,0.443359,-0.970839,-0.778506,-1.34405
-488.321,0.919288,0.171351,4,15,0,494.386,-1.22011,1.02188,2.31881,-1.59996,1.06015,2.97713,-0.767189,-0.317893,-0.547081,-0.757571,-1.69959
-487.18,0.999823,0.171351,4,15,0,490.22,-1.32454,0.565391,2.01484,-1.45866,1.0191,3.52204,-0.571678,0.240372,-1.06356,-0.354442,-0.820607
-489.887,0.676898,0.171351,4,31,0,494.558,-1.32497,1.43936,2.12235,-1.68291,1.16684,2.95298,-0.949019,-0.524325,-1.32515,-0.644819,-1.1629
-491.016,1,0.171351,4,15,0,494.126,-1.34653,1.25399,2.32788,-1.65194,0.892712,3.21866,-1.12969,-0.55658,-0.886166,-0.351529,-0.552549
-490.109,0.998975,0.171351,5,31,0,493.81,-1.58994,0.947986,1.96454,-1.41287,1.54935,4.50136,-0.0979347,-0.418627,-1.6526,-1.13954,-1.54201
-490.36,0.963961,0.171351,5,31,0,498.351,-2.0415,1.60587,2.70929,-1.54281,1.37892,4.11507,-1.16432,-0.144395,-1.27427,-0.895951,-1.93379
-486.036,0.92678,0.171351,4,15,0,492.393,-1.50271,0.969193,2.28312,-1.54079,1.50659,3.95722,-0.467931,-0.626386,-1.68744,-0.979214,-1.22253
-485.389,0.96166,0.171351,4,31,0,488.919,-1.27835,0.890225,1.78695,-1.5835,1.10579,3.75841,-0.403281,-0.0411393,-1.3717,-0.544566,-1.12993
-487.453,0.853286,0.171351,4,31,0,492.462,-1.23117,0.780154,1.74522,-1.69638,1.24192,3.83433,-0.25126,-0.0583854,-1.24543,-0.456829,-0.972629
-488.351,0.932494,0.171351,4,31,0,493.616,-1.41176,0.475513,2.00998,-1.58032,1.43511,3.9054,-0.397335,-0.203574,-0.78623,-0.422264,-1.47706
-489.119,0.799756,0.171351,4,15,0,496.237,-1.44784,1.23831,2.2516,-1.35611,1.22473,3.16053,-0.33481,-0.621348,-1.14277,-1.00988,-1.51261
-485.498,0.960835,0.171351,4,31,0,493.707,-1.69523,1.21408,2.35526,-1.404,1.53303,4.1114,-0.592351,-0.691673,-1.4914,-0.92085,-1.69304
-487.199,0.99699,0.171351,5,31,0,488.363,-1.76113,1.14339,2.20823,-1.20488,1.42547,3.66914,-0.512278,-0.665546,-1.01561,-0.7148,-1.70216
-487.212,0.999808,0.171351,5,31,0,491.1,-1.59879,0.687908,2.37119,-1.33087,1.3976,3.08468,-0.537874,-0.0695878,-0.373476,-0.943412,-1.33161
-488.533,0.914687,0.171351,5,31,0,493.506,-1.69005,0.851144,2.40559,-1.22314,1.2385,3.12454,-0.672301,0.0477991,-0.633124,-0.788165,-1.59655
-490.463,0.972032,0.171351,3,7,0,493.82,-1.50364,0.818226,2.36637,-1.08309,1.01029,3.14815,-0.777192,-0.0571809,-0.36466,-0.80503,-1.69961
-485.293,0.786501,0.171351,4,31,0,494.999,-1.32226,0.955913,1.93808,-1.47744,0.88438,3.73749,-0.41651,-0.154867,-1.20346,-0.452505,-1.24498
-490.539,0.978566,0.171351,4,15,0,492.598,-1.21564,0.267954,2.25073,-1.74535,1.10585,4.29928,-0.347039,0.466155,-0.796516,-1.10633,-2.18028
-491.159,0.577272,0.171351,5,31,0,499.355,-1.41245,0.617807,2.17122,-1.60979,1.55315,4.53378,0.0758179,-0.251376,-1.14952,-1.01428,-2.06077
-489.62,0.91666,0.171351,5,31,0,500.586,-1.90376,1.91663,2.6066,-1.47274,1.43488,3.9463,-1.4811,-0.894567,-1.98566,-0.555647,-0.624058
-493.024,0.772436,0.171351,5,31,0,497.423,-1.6657,1.9053,2.06148,-1.64288,1.52607,4.6493,-0.724654,-1.36708,-2.67915,-0.107047,-0.905743
-487.18,0.999423,0.171351,4,31,0,494.416,-1.30212,1.6389,1.99621,-1.72185,1.242,3.92368,-0.92689,-0.803893,-2.02198,-0.515305,-1.08241
-487.868,0.865383,0.171351,5,31,0,492.538,-1.34266,1.11509,1.89924,-1.30132,0.890795,2.75865,-0.953481,-0.287558,-0.596954,-0.305225,-0.794955
-489.528,0.958646,0.171351,5,31,0,493.124,-0.869999,0.519607,1.4302,-1.82338,0.89594,4.11447,-0.0438424,-0.0399347,-1.7075,-0.237818,-1.02648
-488.408,0.890016,0.171351,5,31,0,493.306,-1.49985,0.861333,2.14976,-1.23688,1.05356,2.65972,-0.640583,-0.129647,-0.220472,-0.429985,-1.00336
-488.274,0.93346,0.171351,5,31,0,493.908,-0.973683,0.321388,1.51884,-1.65401,0.93908,4.12913,0.172139,-0.0122534,-1.30732,-0.375462,-1.54861
-488.297,0.962929,0.171351,5,31,0,492.098,-1.71548,1.51701,2.44977,-1.38691,0.905818,4.1811,-1.02081,-0.337962,-2.08263,-0.52811,-1.21296
-488.15,0.899087,0.171351,4,31,0,493.58,-1.61374,1.46767,2.31161,-1.36087,0.939523,3.87797,-1.07804,-0.427143,-2.06892,-0.32804,-1.35398
-487.645,0.992865,0.171351,4,15,0,490.928,-1.56982,1.2645,2.13343,-1.42677,1.32368,4.03814,-1.01107,-0.788515,-1.7171,-0.373088,-0.897565
-488.964,0.840654,0.171351,5,31,0,494.029,-1.18507,0.280761,1.85972,-1.48903,0.944234,3.16386,0.0466668,0.329944,-0.636085,-0.499444,-0.896977
-487.674,0.987879,0.171351,4,31,0,491.716,-1.15057,1.13433,1.93105,-1.40028,0.876071,3.59867,-0.512859,-0.722424,-1.62148,-0.26628,-1.5944
-488.046,0.986473,0.171351,4,15,0,490.799,-1.60873,0.879869,2.44804,-1.46093,1.41756,3.15708,-0.776716,-0.237616,-0.70659,-0.862382,-0.768628
-488.027,0.927398,0.171351,5,31,0,493.45,-0.958043,0.671339,1.46805,-1.57982,0.867478,3.85481,-0.201873,-0.206266,-1.63695,0.0781525,-1.29778
-485.677,0.978065,0.171351,5,31,0,490.997,-1.36598,1.15679,2.09674,-1.47211,1.192,3.91693,-0.768482,-0.366005,-1.74197,-0.791974,-1.00355
-486.72,0.760675,0.171351,4,31,0,490.469,-1.40442,0.858134,1.91434,-1.65402,1.35392,4.26315,-0.35098,-0.39413,-1.90192,-0.404986,-1.25497
-489.704,0.933808,0.171351,4,15,0,492.731,-1.06969,0.903293,1.80863,-1.64518,0.805499,4.63091,-0.542587,-0.414402,-2.03773,-0.264107,-1.56916
-490.653,0.774676,0.171351,5,31,0,496.935,-0.932607,1.00162,1.665,-1.79411,0.839364,2.86646,-0.542326,-0.615632,-0.881085,-0.0591991,-0.139401
-491.46,0.976364,0.171351,4,15,0,494.851,-0.831933,1.06714,1.37563,-1.67564,0.478071,2.9366,-0.748806,-0.261028,-0.44073,0.243092,-1.12277
-485.868,0.998537,0.171351,4,15,0,493.079,-1.19546,0.91233,1.89437,-1.67936,0.996152,3.47177,-0.436806,-0.326694,-1.12637,-0.464749,-0.771324
-486.397,0.990053,0.171351,4,31,0,488.148,-1.31919,1.01702,1.83,-1.36332,1.30511,3.38054,-0.421868,-0.762208,-0.896814,-0.576321,-1.28792
-485.953,0.979864,0.171351,3,15,0,489.78,-1.33676,0.842971,1.95446,-1.47267,0.93928,3.70373,-0.108938,-0.145248,-1.36248,-0.51162,-1.45998
-489.506,0.961339,0.171351,5,31,0,493.855,-1.73505,1.48888,2.39806,-1.59123,1.48544,4.67466,-1.23507,-0.456195,-2.54658,-0.547163,-1.16658
-489.035,0.974459,0.171351,4,15,0,492.981,-1.83382,1.79754,2.39441,-1.62987,1.40517,4.62912,-0.814946,-0.681706,-2.40725,-0.781027,-1.8379
-487.198,0.804223,0.171351,4,31,0,497.153,-1.43298,1.34895,2.009,-1.55112,1.05903,3.85663,-0.866222,-0.149975,-1.28755,-0.54356,-1.38695
-493.376,0.65727,0.171351,4,15,0,499.28,-1.59232,1.53026,2.18968,-1.78951,1.03579,3.52566,-1.01115,-0.348441,-1.25084,-0.458229,-1.86386
-502.29,0.985841,0.171351,4,15,0,506.186,-1.40379,1.55577,2.39541,-1.69018,0.814416,3.95711,-1.87976,-0.680896,-0.967212,0.00655356,-1.86109
-502.372,1,0.171351,4,15,0,511.411,-1.47142,1.68793,2.69419,-1.96929,0.677236,3.66556,-1.47811,-0.604681,-1.61731,0.0717485,-1.91862
-492.873,1,0.171351,5,31,0,505.61,-1.04309,0.507157,1.41453,-1.2145,1.08728,3.36479,0.319391,-0.584954,-0.606926,-0.487916,-1.45936
-489.506,0.9522,0.171351,4,15,0,496.044,-1.24503,0.635371,1.859,-1.36171,1.28864,3.2658,0.0852412,-0.310986,-0.831659,-0.545375,-1.89722
-489.019,0.826293,0.171351,4,15,0,498.2,-1.1216,0.87697,1.47098,-1.47568,1.02872,3.32467,-0.282409,-0.558503,-1.08047,0.129316,-1.52229
-489.167,0.985465,0.171351,4,31,0,492.049,-1.02939,0.759512,1.47661,-1.51632,0.95356,3.43266,-0.462699,-0.445518,-0.575106,-0.0502546,-1.28098
-488.314,1,0.171351,5,31,0,491.718,-1.19237,1.31968,1.84987,-1.53999,0.913614,3.50653,-0.982197,-0.20755,-2.03847,-0.233226,-0.484101
-491.205,0.816509,0.171351,4,15,0,496.286,-1.03742,0.961195,1.90467,-1.53716,0.686628,4.00169,-1.17727,-0.243309,-1.75742,0.114497,-0.616469
-490.654,0.982714,0.171351,5,31,0,498.401,-1.80196,1.43185,2.43128,-1.36773,1.87865,3.76001,-1.06375,-1.21418,-1.14691,-0.701206,-1.66323
-487.886,0.933672,0.171351,4,15,0,494.509,-1.75618,1.18617,2.3642,-1.34445,1.18842,3.96509,-0.673243,-0.225751,-1.88714,-0.89679,-1.01462
-488.599,0.977782,0.171351,4,31,0,496.713,-2.00595,1.46821,2.68041,-1.62219,1.96317,4.69309,-0.872491,-0.880624,-1.85262,-1.18143,-1.71893
-487.735,0.872782,0.171351,5,31,0,495.275,-1.30841,0.727065,1.99828,-1.35993,1.08869,3.42018,-0.603693,-0.25492,-1.39041,-0.177741,-0.980442
-488.627,0.875526,0.171351,4,23,0,490.915,-1.32547,1.2494,2.00697,-1.61484,1.18828,3.71081,-0.352215,-0.346522,-1.60705,-0.545543,-1.72402
-487.545,0.992142,0.171351,4,15,0,490.788,-1.5808,1.21982,2.09471,-1.53367,1.55669,4.09636,-0.644492,-0.470028,-1.30321,-0.590089,-1.38156
-489.54,0.997216,0.171351,4,15,0,493.034,-1.5228,1.35781,2.2845,-1.46976,1.2962,4.33158,-0.725359,-0.68661,-1.64611,-0.407276,-2.25727
-487.073,0.913811,0.171351,4,15,0,493.209,-1.58357,1.04917,2.13024,-1.48715,1.49221,3.12835,-0.51964,-0.583133,-1.0071,-0.755499,-0.741794
-488.312,0.9332,0.171351,4,15,0,491.183,-1.48255,0.820155,2.17089,-1.38844,1.53378,3.21044,-0.693515,-0.246038,-1.08101,-1.00285,-0.996225
-486.17,0.952445,0.171351,5,31,0,494.284,-1.17694,1.26217,1.85192,-1.70504,1.11321,3.62671,-0.380071,-0.740096,-1.71198,-0.452795,-1.0701
-487.467,0.946346,0.171351,5,31,0,489.078,-1.36885,0.957403,2.04935,-1.54304,0.816112,4.12369,-0.958341,-0.00602179,-1.66572,-0.15961,-1.18861
-492.12,0.638008,0.171351,4,31,0,499.508,-1.09296,1.46427,1.84023,-1.58605,0.672131,2.83961,-1.05441,-0.293617,-1.85068,-0.276664,-0.00530441
-492.23,0.978696,0.171351,4,15,0,496.785,-0.980398,1.32291,1.83131,-1.55803,0.659024,2.94806,-1.02828,-0.37191,-1.56603,-0.337665,0.29228
-487.803,0.988434,0.171351,5,31,0,497.731,-0.982073,0.604822,1.6853,-1.48705,0.848506,3.62599,-0.0669522,-0.356303,-1.063,-0.188558,-1.93907
-486.628,0.949841,0.171351,4,15,0,491.079,-1.27463,0.765355,1.8502,-1.49426,0.935897,3.88529,-0.197702,0.0383789,-1.50835,-0.765292,-1.3557
-489.9,0.907868,0.171351,4,15,0,492.697,-1.08971,0.0767065,2.10146,-1.71914,0.944773,3.97751,-0.288366,0.497895,-0.878639,-0.68658,-1.57223
-491.766,0.95681,0.171351,5,31,0,495.594,-1.89357,1.52288,2.27246,-1.49418,1.87883,4.36339,-0.727901,-1.51754,-1.89347,-0.377978,-1.45407
-491.146,0.921081,0.171351,4,15,0,496.894,-1.45257,1.75189,2.03306,-1.66549,1.50858,3.75614,-0.490771,-1.16067,-1.87042,-1.07894,-1.42439
-491.701,0.946013,0.171351,3,15,0,499.533,-1.29302,1.42952,2.16589,-1.54457,1.15474,4.12277,-0.41843,-1.01821,-2.54841,-0.697,-1.63901
-491.593,0.82657,0.171351,5,31,0,496.542,-1.13532,0.77622,2.02553,-1.51983,0.979469,2.85805,-0.55733,0.226604,-0.761611,-1.1962,-1.21057
-488.223,0.970832,0.171351,4,31,0,495.448,-1.19172,0.226639,2.16244,-1.56905,0.914904,3.28111,-0.238987,0.272956,-0.215219,-0.632951,-1.5022
-492.934,0.738164,0.171351,5,31,0,496.538,-1.63721,1.97125,2.39561,-1.76266,1.7641,4.6728,-1.10936,-1.14859,-2.70864,-0.689473,-1.24441
-493.793,0.977504,0.171351,4,15,0,497.253,-1.83254,1.76009,2.30084,-1.80526,1.48696,4.61865,-0.803863,-0.920014,-2.87482,-0.474131,-1.54352
-495.923,0.920989,0.171351,3,7,0,499.542,-1.61883,1.81384,2.32621,-1.79058,1.41027,5.10407,-1.02999,-0.981702,-2.34723,-0.639516,-1.22542
-496.622,0.990915,0.171351,5,47,0,505.201,-1.19863,1.04441,1.83983,-1.89991,0.560949,5.09131,-0.720851,0.0146385,-2.55061,-0.200812,-1.08504
-493.629,0.987395,0.171351,4,31,0,503.588,-1.76817,1.57994,2.42646,-1.46484,1.75548,2.85546,-1.18892,-0.83999,-0.67688,-0.453994,-1.13988
-488.56,0.978507,0.171351,4,15,0,498.28,-1.84435,1.52862,2.60504,-1.58853,1.76844,3.8956,-0.841086,-0.641666,-1.88137,-1.06251,-1.28909
-488.475,0.740992,0.171351,4,31,0,497.164,-1.52373,1.03352,2.45587,-1.40043,1.28413,3.90169,-0.813578,-0.111614,-1.34495,-1.299,-1.50387
-488.392,0.975269,0.171351,4,31,0,493.748,-1.33578,1.00083,1.66228,-1.66342,0.946533,3.99184,-0.238399,-0.498709,-1.3907,0.00257651,-1.29516
-488.595,1,0.171351,4,15,0,491.527,-1.15249,1.28288,1.80757,-1.72535,1.2867,3.60502,-0.62164,-0.654641,-1.29509,-0.853613,-1.40435
