# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = binomial_glm_model
# start_datetime = 2023-01-28 03:20:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = binGLM.Data.list.dump.R
# init = 2 (Default)
# random
#   seed = 4253945772 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = --allow-undefined
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11
# Adaptation terminated
# Step size = 0.179656
# Diagonal elements of inverse mass matrix:
# 0.0682771, 0.133627, 0.0883122, 0.0290179, 0.109453, 0.253552, 0.130899, 0.129822, 0.293526, 0.123081, 0.216768
-486.811,0.929767,0.179656,4,31,0,493.962,-1.52521,1.25529,2.25375,-1.26159,1.03738,3.52713,-0.906805,-0.317597,-1.06201,-0.477265,-1.44161
-486.012,0.87952,0.179656,4,31,0,492.438,-1.18428,0.777821,1.91659,-1.50494,1.06317,3.39487,-0.385506,-0.402859,-0.675185,-0.258419,-1.48342
-490.626,0.979135,0.179656,4,31,0,494.992,-1.24549,1.16947,1.96147,-1.27037,0.281413,3.23272,-0.88985,0.271462,-1.20257,-0.134987,-1.1432
-486.645,0.959605,0.179656,4,15,0,494.583,-1.36891,0.682408,2.12447,-1.44716,0.984209,3.73502,-0.71565,0.0322414,-1.21595,-0.319087,-0.885285
-490.178,0.953588,0.179656,4,15,0,492.184,-1.39478,1.13883,2.15791,-1.46924,1.1374,2.8829,-0.727259,-0.12157,-0.2194,-0.957135,-1.73956
-488.659,0.96947,0.179656,5,31,0,493.179,-1.3569,1.18342,1.6723,-1.51377,1.22248,4.26739,-0.451817,-0.273036,-2.21905,-0.520435,-1.16063
-488.835,0.994928,0.179656,5,31,0,492.575,-0.993252,0.751594,1.38707,-1.64184,0.946347,3.18942,-0.05972,-0.239808,-0.440637,-0.194281,-1.4253
-489.653,0.744806,0.179656,5,31,0,497.847,-1.60954,0.926118,2.15886,-1.23978,1.38218,3.2219,-0.696751,0.105944,-0.834975,-0.783517,-0.938532
-488.488,0.755651,0.179656,4,31,0,498.621,-1.58836,1.32296,2.05121,-1.8046,1.66252,4.25695,-0.664413,-0.713703,-1.66987,-0.575704,-1.83347
-490.176,0.932206,0.179656,4,31,0,494.142,-1.15141,1.30417,1.89963,-1.75998,1.11415,4.36421,-0.276965,-0.934007,-2.47725,-0.34269,-1.32892
-490.627,0.992824,0.179656,4,31,0,496.457,-1.50396,0.249823,2.46767,-1.32874,0.938631,3.36577,-0.433171,0.412748,-0.264945,-0.87848,-1.86744
-489.264,0.891616,0.179656,4,15,0,493.598,-1.39425,0.604015,2.1265,-1.33189,1.07264,3.3713,-0.606146,0.298906,-0.658691,-0.985828,-1.7946
-490.164,0.92051,0.179656,4,31,0,494.538,-1.19236,1.15282,1.6772,-1.70744,1.57523,3.38373,-0.415656,-0.652468,-1.09474,-0.408126,-1.02652
-488.463,0.969081,0.179656,4,15,0,492.936,-1.1812,1.15291,1.93389,-1.48565,1.20981,3.4816,-0.349149,-1.02462,-1.29604,-0.396211,-1.279
-492.303,0.848605,0.179656,4,15,0,498.342,-1.74584,1.35986,2.2719,-1.3407,1.63076,3.83043,-0.766878,-0.54741,-1.79637,-0.704643,-0.197886
-490.214,0.936633,0.179656,4,31,0,500.798,-1.25052,1.03352,2.00132,-1.41797,0.480377,3.0551,-0.950609,0.0598728,-0.447821,0.229034,-1.51423
-486.491,0.962965,0.179656,5,31,0,497.096,-1.29578,0.718744,2.08357,-1.343,1.13847,3.35264,-0.371157,-0.0800143,-0.958242,-1.05504,-1.52771
-492.387,0.785254,0.179656,5,31,0,494.82,-1.72724,0.755467,2.20066,-1.63626,1.79381,4.3634,-0.0751042,-0.804842,-0.771263,-0.890771,-2.05776
-488.189,0.780422,0.179656,4,31,0,500.003,-0.991861,0.977907,1.95588,-1.61223,0.816337,2.97101,-0.676026,-0.220596,-1.28893,-0.61366,-0.879773
-487.633,0.82298,0.179656,5,31,0,492.123,-1.0886,0.792438,1.78998,-1.42242,1.08253,3.6743,-0.174859,-0.136225,-1.45726,-0.911139,-1.32349
-488.108,0.959225,0.179656,5,31,0,493.769,-1.3544,1.31989,2.20903,-1.55412,0.986289,3.01881,-1.08637,-0.395881,-1.46932,-0.441837,-0.61295
-486.971,0.998586,0.179656,4,31,0,491.274,-1.49873,1.02573,2.30124,-1.5303,1.24485,3.64718,-0.984207,-0.313866,-1.11422,-0.767876,-0.908355
-486.008,0.994689,0.179656,4,31,0,489.105,-1.41226,1.1622,2.15348,-1.41155,1.31039,3.47498,-0.954735,-0.356851,-1.46338,-0.68803,-0.922982
-488.225,0.786215,0.179656,4,15,0,492.814,-1.29851,1.4608,2.1867,-1.54618,1.10243,3.5744,-1.09272,-0.49663,-1.34728,-0.781174,-1.32855
-491.718,0.896017,0.179656,4,15,0,495.413,-1.71496,1.29318,2.18497,-1.56431,0.887436,4.09412,-0.770345,-0.304742,-1.43091,0.194743,-1.78576
-488.59,0.929045,0.179656,4,15,0,494.751,-1.62344,1.0625,2.12364,-1.38777,0.887207,4.10522,-0.83124,-0.0977052,-1.33134,-0.198827,-1.73323
-487.655,0.854308,0.179656,4,31,0,493.004,-1.2672,0.703484,1.90452,-1.56083,1.48558,3.27934,-0.262847,-0.129024,-0.621751,-0.958062,-1.08361
-493.077,0.84752,0.179656,4,15,0,495.067,-0.967233,0.338257,1.79615,-1.45015,1.37208,2.80858,0.265818,-0.278345,-0.583194,-0.95466,-0.946623
-488.023,0.968862,0.179656,5,31,0,498.361,-1.21176,0.606731,1.7005,-1.47315,0.902485,3.01691,-0.356699,0.0930376,-0.874116,-0.380265,-0.959005
-487.436,0.994403,0.179656,5,47,0,492.796,-1.45796,0.904893,2.41858,-1.41569,1.18748,3.67608,-0.978738,0.0587606,-0.936515,-0.774231,-1.73816
-487.353,0.951178,0.179656,5,31,0,490.563,-1.43318,1.33034,1.88415,-1.54122,1.66004,3.88582,-0.691567,-0.99,-1.71145,-0.458283,-0.958533
-487.298,0.909261,0.179656,4,31,0,491.446,-1.66341,1.70509,2.24607,-1.60197,1.18737,3.62344,-0.978633,-0.710796,-1.89959,-0.38327,-1.08012
-493.39,0.992355,0.179656,4,15,0,496.468,-1.58815,2.17383,2.18599,-1.3778,0.887935,3.73127,-1.42963,-1.13309,-2.26075,-0.199461,-0.99536
-493.274,0.907906,0.179656,4,15,0,497.967,-1.66712,2.28277,2.3237,-1.47033,0.892918,3.68196,-1.50811,-1.0575,-2.14589,-0.196957,-1.12542
-490.141,0.70625,0.179656,4,15,0,499.432,-1.63864,1.26087,1.84349,-1.56253,1.55071,3.61616,-0.508254,-0.686839,-1.07621,-0.238619,-0.696012
-486.18,0.998384,0.179656,4,15,0,495.991,-1.53986,1.01126,1.90219,-1.32519,1.19369,3.53779,-0.365595,-0.270768,-1.24291,-0.568002,-1.43949
-487.595,0.98902,0.179656,5,31,0,489.524,-1.62453,1.4008,2.17421,-1.7173,1.23683,3.68613,-1.02042,-0.241537,-1.1818,-0.563967,-1.12918
-486.84,0.95325,0.179656,4,15,0,494.029,-1.65276,1.38917,2.2425,-1.43737,1.29195,3.7337,-0.668947,-0.464599,-1.62922,-0.814598,-0.80399
-488.655,0.932107,0.179656,5,31,0,491.776,-1.32629,1.33344,1.6565,-1.66351,1.22668,3.45714,-0.31474,-0.897744,-1.51218,-0.115185,-1.42307
-489.486,0.589715,0.179656,5,31,0,500.308,-0.757533,0.554279,1.7875,-1.75985,0.801001,2.90137,-0.399203,-0.131092,-0.860262,-0.436697,-0.884494
-492.509,0.888136,0.179656,5,31,0,498.807,-1.13091,0.475973,1.87121,-1.89562,0.932272,4.37946,-0.189307,0.596159,-1.61504,-0.613315,-1.7346
-488.653,0.821453,0.179656,4,31,0,499.214,-1.23043,0.809384,2.25987,-1.58868,1.28322,3.68444,-0.580853,-0.253999,-1.75287,-1.01056,-1.06092
-489.088,0.762562,0.179656,5,63,0,499.577,-1.47748,0.38626,2.03823,-1.52834,1.47898,3.9652,0.273688,-0.271558,-1.00333,-0.6611,-1.86109
-496.911,0.584486,0.179656,5,31,0,499.798,-1.10189,1.06246,1.69267,-1.40937,0.835129,3.65045,-1.19673,-0.0264415,-1.10616,0.222763,-0.147086
-487.045,1,0.179656,5,31,0,498.838,-1.32186,1.37072,2.09253,-1.63126,1.31695,3.34222,-0.762642,-0.710192,-0.926247,-0.544381,-1.6489
-486.644,0.825512,0.179656,4,31,0,491.193,-1.46232,1.00706,2.06517,-1.69072,1.19182,3.41423,-0.327767,-0.395593,-0.874358,-0.548804,-1.1415
-486.668,0.982464,0.179656,4,15,0,488.862,-1.42907,1.05363,2.07811,-1.6854,1.37712,3.16186,-0.486171,-0.294725,-0.849458,-0.710147,-1.27851
-487.19,0.950405,0.179656,4,31,0,491.343,-1.307,0.416624,2.21393,-1.67369,1.50806,3.87561,-0.178002,-0.153243,-0.748123,-1.12714,-2.08604
-488.244,0.84672,0.179656,4,31,0,494.149,-1.35376,0.923544,2.27418,-1.74101,0.821257,3.34782,-0.935994,0.310718,-0.766422,-0.456612,-1.28352
-490.447,0.715844,0.179656,4,31,0,497.796,-1.1514,0.564235,2.17549,-1.45651,0.808351,2.95083,-0.963159,0.240105,-0.0136635,-0.538275,-1.07831
-491.54,0.960372,0.179656,5,31,0,496.241,-1.00769,0.668493,1.39085,-1.58392,1.206,4.45133,0.10458,-0.422426,-1.70616,-0.651455,-1.41284
-490.173,0.975639,0.179656,3,7,0,492.831,-0.981883,0.650993,1.53643,-1.61207,1.29214,4.03148,0.101244,-0.457204,-1.97194,-0.538454,-1.62767
-485.608,0.95163,0.179656,5,31,0,492.494,-1.18974,1.03247,1.73136,-1.49728,0.899226,3.43863,-0.468805,-0.296037,-1.56282,-0.0710296,-0.874063
-488.091,0.908951,0.179656,5,31,0,491.186,-1.1825,1.47883,1.6727,-1.61054,1.20621,3.00894,-0.694124,-0.763196,-1.30446,-0.24665,-0.513712
-490.001,0.840626,0.179656,3,7,0,493.704,-1.22256,1.47701,1.72643,-1.58546,1.23157,2.90726,-0.739359,-0.732864,-1.65353,-0.374655,-0.567205
-487.263,0.958296,0.179656,5,31,0,493.522,-1.36399,0.77475,2.23797,-1.5294,0.92897,3.95723,-0.323927,0.102675,-1.52301,-0.931447,-1.8168
-487.881,0.901623,0.179656,4,15,0,490.874,-1.4653,0.634058,2.35127,-1.49513,1.3032,4.00339,-0.73515,0.0474221,-1.26184,-0.773505,-1.87233
-486.754,0.943655,0.179656,4,31,0,489.934,-1.37739,0.938744,2.11571,-1.59183,0.835011,3.41534,-0.47048,0.0667836,-1.03498,-0.623106,-1.58846
-488.476,0.998629,0.179656,4,15,0,489.572,-1.1582,0.349698,2.18814,-1.55553,1.14815,3.80107,-0.53284,0.359485,-0.922262,-0.824048,-1.57246
-489.059,0.993919,0.179656,4,15,0,492.499,-1.29242,0.449255,2.2521,-1.52272,0.827411,3.46655,-0.102318,0.296884,-0.579507,-0.648945,-2.01962
-488.457,0.917317,0.179656,4,31,0,494.736,-1.38381,0.88213,1.96349,-1.29288,1.10926,3.9999,-0.671949,-0.235749,-1.46396,-0.358247,-1.92227
-491.556,0.86774,0.179656,4,15,0,495.825,-1.36324,0.844472,2.02408,-1.44835,0.746911,4.34959,-0.598111,-0.0838622,-1.0771,0.0130636,-1.82669
-487.909,0.917806,0.179656,4,15,0,493.821,-1.38929,0.95078,1.93466,-1.54036,1.6197,3.25834,-0.346847,-0.558364,-1.32643,-0.961364,-0.852454
-490.182,0.886205,0.179656,4,31,0,494.241,-1.85954,1.58256,2.61281,-1.44039,1.26724,4.22448,-0.929151,-0.592189,-1.44937,-0.999389,-2.27001
-489.148,0.979026,0.179656,5,47,0,498.914,-0.823059,0.462639,1.58581,-1.67423,0.779868,3.37645,-0.00132668,0.0874095,-1.45504,-0.509935,-1.02769
-488.111,0.838686,0.179656,3,7,0,491.972,-0.810351,0.524447,1.57264,-1.66683,0.786395,3.52106,-0.0370596,0.115722,-1.27233,-0.461742,-0.999947
-486.412,0.983769,0.179656,4,15,0,491.322,-1.15065,0.746511,1.86685,-1.59656,1.11968,3.36636,-0.0889607,-0.366793,-1.09513,-0.383863,-1.37295
-486.51,0.957586,0.179656,5,31,0,491.269,-1.46147,0.841873,2.06256,-1.39304,1.1575,3.59295,-0.643209,-0.0284328,-1.1197,-0.597449,-1.68169
-486.856,0.691948,0.179656,4,31,0,493.407,-1.26163,0.725597,1.89491,-1.66378,1.17801,3.37929,-0.269452,-0.338581,-0.364015,-0.528918,-1.43672
-487.808,0.613299,0.179656,4,31,0,496.041,-1.59936,1.16725,2.33068,-1.57249,1.28049,3.90579,-0.753979,-0.569769,-0.772734,-0.656225,-2.17789
-488.882,0.927975,0.179656,4,31,0,494.207,-1.48901,1.08167,2.20034,-1.5407,1.30256,3.29529,-0.334997,-0.354411,-0.875591,-0.761895,-2.13953
-488,0.933612,0.179656,3,15,0,493.904,-1.53029,1.03551,2.05566,-1.54595,1.44064,3.53875,-0.25925,-0.367977,-0.662102,-1.07972,-1.56846
-486.303,0.964194,0.179656,4,31,0,493.906,-1.42337,0.900351,2.12712,-1.34956,1.35816,3.83904,-0.374608,-0.728077,-1.55013,-0.742856,-1.34585
-486.326,0.887921,0.179656,4,15,0,491.556,-1.61599,1.20022,2.13662,-1.39294,1.53988,3.42059,-0.622443,-0.932175,-1.19073,-0.665915,-1.13479
-486.322,0.748846,0.179656,5,31,0,491.248,-1.48312,0.955172,1.99198,-1.42769,1.14225,3.88642,-0.345184,-0.549609,-1.27187,-0.528296,-1.86421
-495.668,0.522346,0.179656,4,15,0,501.818,-1.50775,0.26018,2.19962,-1.62552,1.30997,3.65271,-0.360309,0.459685,-1.01895,-1.19047,-0.827874
-494.879,0.999811,0.179656,4,15,0,503.719,-1.26293,0.668849,2.42022,-1.60055,1.05018,4.02632,-0.763295,0.63476,-1.5785,-0.911246,-0.991581
-490.256,0.992034,0.179656,5,31,0,499.925,-1.32708,1.07122,1.69659,-1.50422,0.834998,3.91149,-0.424068,0.0714328,-1.96314,-0.170929,-0.396299
-491.543,0.996782,0.179656,5,31,0,494.37,-2.02755,1.5915,2.45638,-1.62499,1.63942,3.82624,-0.666501,-0.820116,-0.799135,-0.652039,-1.82914
-489.257,0.985026,0.179656,5,31,0,496.526,-1.63733,1.46425,2.20926,-1.19016,1.10861,3.98199,-0.907042,-0.510138,-1.80963,-0.759364,-1.16811
-488.212,0.99613,0.179656,4,15,0,492.456,-1.75029,1.27671,2.28503,-1.56428,1.90243,3.91193,-0.782528,-1.00637,-1.38218,-0.621492,-1.1721
-491.216,0.88144,0.179656,4,15,0,494.546,-2.09755,1.90355,2.76145,-1.55444,1.78414,4.86468,-1.35,-1.13163,-2.63463,-0.855172,-1.6292
-485.968,0.947888,0.179656,4,15,0,495.797,-1.62077,1.15047,2.4269,-1.55788,1.45209,3.67854,-0.84085,-0.497328,-1.45918,-0.901626,-1.3919
-486.373,0.994276,0.179656,3,15,0,490.556,-1.71463,1.24805,2.46621,-1.32605,1.41182,3.71861,-0.962033,-0.337478,-1.14349,-0.871768,-1.44469
-487.796,0.933954,0.179656,4,15,0,488.678,-1.73627,1.11605,2.56963,-1.31435,1.32607,3.38138,-0.882753,-0.220883,-0.759377,-0.70847,-1.42619
-488.652,0.98463,0.179656,5,31,0,491.449,-1.05195,0.792623,1.43636,-1.70916,1.03501,3.8933,-0.00407529,-0.302591,-1.25931,-0.0529813,-1.32908
-489.334,0.856201,0.179656,5,31,0,495.669,-1.64591,1.04516,2.23834,-1.19632,1.32014,3.54853,-0.945803,-0.5537,-0.945569,-0.456922,-0.849546
-488.979,0.840479,0.179656,4,31,0,493.758,-1.30188,1.35431,1.79567,-1.31435,0.99476,3.22251,-0.407269,-0.502652,-1.59268,-0.297214,-0.93017
-491.211,0.980374,0.179656,4,15,0,498.719,-1.57948,0.97027,2.16166,-1.29411,0.697933,3.14205,-0.786291,0.215695,-0.578651,-0.599235,-1.18683
-488.724,0.959431,0.179656,4,15,0,495.127,-1.199,0.846342,1.66199,-1.64188,1.09421,3.18099,-0.59989,-0.0139498,-0.933396,-0.293491,-1.10628
-487.258,0.998861,0.179656,3,7,0,490.156,-1.22754,0.892934,1.87095,-1.5554,0.886035,3.48226,-0.432855,-0.226724,-0.801685,-0.385691,-0.866885
-488.619,0.99631,0.179656,4,31,0,490.384,-1.21918,0.926381,1.96129,-1.76722,1.34522,3.74419,-0.430867,-0.455802,-0.722231,-0.939276,-1.56522
-488.715,0.903892,0.179656,4,15,0,492.656,-1.51268,0.641148,2.1565,-1.37448,1.39378,3.92984,-0.0235941,-0.504636,-0.915587,-0.827491,-1.55566
-489.381,0.99307,0.179656,4,31,0,495.9,-1.39867,1.38885,1.71916,-1.47221,1.47934,3.72995,-0.146916,-1.11461,-1.47336,-0.444261,-1.79986
-488.901,0.829871,0.179656,4,31,0,494.339,-1.57675,0.663338,2.22065,-1.51947,1.25346,3.66752,-0.613935,0.240625,-0.989626,-1.02108,-1.17779
-489.245,0.95872,0.179656,4,15,0,493.333,-1.22533,0.492641,2.35968,-1.57022,1.00775,3.08265,-0.442975,0.00054294,-0.0554384,-0.879164,-1.91348
-486.424,0.988195,0.179656,4,15,0,491.163,-1.15356,0.430663,1.74268,-1.50186,0.934448,3.71819,-0.188701,0.0748505,-0.906734,-0.409391,-1.13894
-486.111,0.986053,0.179656,5,31,0,488.787,-1.47438,1.48463,2.00638,-1.51759,1.15241,3.52781,-0.952249,-0.712482,-1.26229,-0.233413,-0.812541
-486.375,0.965293,0.179656,4,31,0,489.632,-1.60818,0.987253,2.10823,-1.25999,1.31714,3.85937,-0.689196,-0.195786,-1.37409,-0.773314,-1.36609
-487.997,0.93106,0.179656,5,31,0,493.067,-1.17842,1.30763,1.82704,-1.43001,0.816807,3.58091,-0.394612,-0.747161,-1.83886,-0.136127,-1.31411
-493.604,0.834363,0.179656,4,31,0,498.009,-1.49342,1.27626,1.82649,-1.76778,1.51505,4.20171,-0.425441,-0.240048,-2.37394,-0.605558,-0.888689
-491.521,1,0.179656,5,31,0,498.046,-1.75046,0.767552,2.18364,-1.42867,1.4644,3.61023,-0.171138,-0.0603531,-0.286028,-0.74114,-2.39211
-490.736,0.983564,0.179656,5,31,0,496.448,-1.15557,1.05906,1.66175,-1.58918,0.800955,3.54597,-0.429036,-0.488719,-1.92425,0.315929,-0.166458
-489.092,0.859649,0.179656,5,31,0,497.322,-1.89802,1.60719,2.52751,-1.5367,1.58883,3.64449,-0.904954,-0.718664,-1.57759,-0.579233,-1.52737
-488.287,0.97836,0.179656,4,31,0,494.126,-1.50368,1.36363,2.03645,-1.44968,1.29424,3.94905,-0.839372,-0.540645,-2.45853,-0.485116,-0.736889
-484.991,0.999205,0.179656,4,31,0,490.752,-1.35985,0.974857,1.99138,-1.43291,1.04441,3.66553,-0.501645,-0.236225,-1.66414,-0.446679,-0.879091
-489.55,0.702148,0.179656,4,31,0,492.639,-1.32003,0.781429,2.07686,-1.50798,0.908934,3.70257,-0.598427,-0.358988,-1.61535,-0.179104,-0.459195
-490.689,0.947533,0.179656,3,15,0,495.674,-1.27131,0.739518,2.10641,-1.42145,0.733474,3.74363,-0.531565,-0.0565007,-1.82927,-0.0312396,-0.722516
-489.737,0.979636,0.179656,4,31,0,495.384,-0.908566,1.02198,1.8209,-1.40139,0.554267,2.94784,-0.853591,-0.463296,-0.90872,0.12553,-0.94536
-487.627,0.985728,0.179656,4,15,0,491.943,-1.01038,0.828096,1.77977,-1.53034,1.0448,3.23679,-0.59515,-0.522074,-1.43121,-0.301797,-0.415646
-488.073,0.977669,0.179656,3,15,0,492.699,-1.23229,1.02534,1.8214,-1.59734,1.09877,3.93711,-0.564404,-0.247102,-2.00576,-0.608143,-0.322339
-487.818,0.989517,0.179656,4,15,0,488.914,-1.45335,1.32298,2.10946,-1.53487,1.0888,3.40002,-0.72655,-0.587119,-0.819348,-0.207567,-1.93647
-486.914,0.977118,0.179656,3,15,0,492.054,-1.64735,1.24534,2.39695,-1.46041,1.40281,3.67704,-1.15809,-0.488532,-1.02874,-0.650623,-1.1303
-489.351,0.889654,0.179656,5,31,0,494.305,-1.14068,0.466538,1.59814,-1.45527,0.928537,4.32053,0.0281007,0.164841,-1.87095,-0.288819,-1.25567
-491.971,0.968203,0.179656,5,31,0,499.863,-1.46186,0.381764,2.26091,-1.43793,1.53568,3.5681,0.254247,-0.10733,-0.278271,-1.38799,-2.79857
-489.64,0.962651,0.179656,4,15,0,496.377,-1.46003,0.172851,2.2573,-1.54918,1.69807,3.55106,-0.0558947,0.0677517,-0.0858173,-1.29398,-2.01972
-488.106,0.907826,0.179656,4,31,0,493.662,-1.33483,0.804258,2.24086,-1.46822,1.06793,3.08782,-0.366735,-0.0233067,-0.682178,-0.787497,-1.90941
-486.958,0.982957,0.179656,5,31,0,491.169,-1.06395,1.16237,1.71424,-1.56226,0.903505,3.47861,-0.542069,-0.643796,-1.67625,-0.0838133,-1.3553
-486.544,0.910418,0.179656,5,31,0,492.474,-1.1884,1.07806,1.70646,-1.45617,0.839985,3.06009,-0.523369,-0.38222,-1.00626,-0.347676,-0.563013
-486.628,0.931273,0.179656,5,31,0,491.93,-1.24929,0.640449,1.92329,-1.53045,0.749955,4.04037,-0.433963,0.10078,-1.42199,-0.357282,-1.3602
-488.675,0.8371,0.179656,4,31,0,492.736,-1.19884,1.08704,1.81801,-1.60178,0.747973,3.25602,-0.406656,-0.230151,-1.61088,-0.471464,-0.986175
-491.145,0.953613,0.179656,4,15,0,494.069,-0.84322,0.502897,1.85539,-1.76521,0.946707,3.43823,-0.67993,0.29263,-0.938279,-0.338322,-0.954622
-491.459,0.964612,0.179656,5,31,0,496.973,-0.919492,0.806504,1.63124,-1.87324,0.419068,3.19528,-0.293177,0.137868,-0.767334,0.0777407,-0.722253
-488.264,0.975635,0.179656,5,31,0,493.777,-1.00114,0.519874,1.74518,-1.35022,0.817084,3.61819,-0.387204,0.110372,-0.849557,-0.529926,-1.28127
-487.741,0.889366,0.179656,5,31,0,492.966,-1.23625,0.919784,1.89351,-1.51104,0.952317,3.0842,-0.5816,0.00382436,-0.822353,-0.12641,-1.29791
-487.35,0.996866,0.179656,5,31,0,495.042,-1.72546,1.2712,2.56864,-1.50504,1.42466,4.04346,-1.02139,-0.455098,-1.9856,-0.928406,-1.12912
-486.506,0.920218,0.179656,5,31,0,491.24,-1.67311,1.2038,2.07897,-1.27692,1.4104,3.88705,-0.76856,-0.52695,-1.78763,-0.549666,-1.06068
-487.178,0.98582,0.179656,5,31,0,491.544,-1.59976,0.807457,2.29529,-1.33321,1.43056,3.59302,-0.512425,-0.0641082,-0.526038,-1.0804,-1.80349
-486.785,0.995107,0.179656,5,31,0,491.407,-1.13256,0.979395,1.54704,-1.69285,1.27512,3.97016,-0.26156,-0.578285,-1.6432,-0.276009,-1.31768
-488.441,0.948441,0.179656,5,31,0,492.665,-1.29323,0.955328,2.00512,-1.41813,1.09996,2.61896,-0.790834,0.029458,-0.362592,-0.696316,-0.767007
-489.329,0.991606,0.179656,5,31,0,494.474,-1.35608,1.61551,1.86639,-1.62508,0.946163,3.81366,-0.698148,-0.980233,-1.87235,0.257928,-1.39175
-489.249,0.979977,0.179656,4,15,0,491.005,-1.33782,1.59007,1.80788,-1.57958,0.896991,3.92693,-0.822497,-1.03415,-1.76769,0.131765,-1.46465
-488.636,0.909039,0.179656,5,31,0,493.465,-1.36587,0.867942,1.82993,-1.48793,1.54549,3.51459,-0.140045,-0.600201,-1.73779,-0.785576,-0.75359
-487.986,0.996981,0.179656,4,31,0,492.413,-1.42951,1.3845,2.10718,-1.82454,1.35027,3.88437,-0.492401,-0.846049,-1.58929,-0.428907,-1.88216
-485.226,0.902204,0.179656,4,15,0,490.069,-1.46375,1.13535,2.09791,-1.61001,1.30462,4.05792,-0.465832,-0.564695,-1.46447,-0.829544,-1.73109
-486.215,0.907358,0.179656,4,31,0,490.983,-1.50702,0.776035,2.28329,-1.51047,1.14599,3.41399,-0.359392,-0.12199,-0.968013,-0.634274,-1.39248
-487.192,0.954624,0.179656,4,31,0,488.861,-1.06133,0.781904,1.83165,-1.58385,1.2844,3.28596,-0.584063,-0.178667,-1.00685,-0.65528,-1.08528
-487.681,0.876325,0.179656,4,15,0,492.287,-1.40555,1.10109,2.07375,-1.43867,1.02983,3.71718,-0.442927,-0.48555,-0.878633,-0.508706,-1.55283
-492.681,0.853974,0.179656,4,15,0,494.666,-1.54298,0.868868,2.36655,-1.58806,1.22359,3.31353,-0.572775,0.320027,-1.12868,-0.723559,-1.46897
-493.772,0.997865,0.179656,5,31,0,497.731,-1.41308,1.19507,2.08399,-1.41606,1.44677,4.59099,-0.728884,-0.540821,-2.84396,-0.463058,-1.45125
-493.741,0.989116,0.179656,4,15,0,496.811,-1.51631,1.21987,2.17433,-1.50156,1.18021,4.903,-0.712828,-0.489608,-2.31113,-0.668566,-0.670979
-488.826,0.991526,0.179656,5,31,0,498.169,-1.73565,1.40021,2.50251,-1.62171,1.65091,4.97418,-0.837057,-0.751486,-2.31237,-0.930303,-2.21559
-487.657,0.995523,0.179656,4,31,0,491.934,-1.93742,1.39251,2.57597,-1.32667,1.4869,3.44994,-0.866779,-0.688696,-1.14575,-0.729389,-1.23346
-487.815,0.554327,0.179656,5,31,0,494.695,-1.43229,0.559359,2.18602,-1.73315,1.27228,4.20714,-0.0290169,-0.0966471,-1.4568,-0.809084,-1.73923
-492.188,0.608573,0.179656,4,15,0,494.94,-1.43872,0.683902,2.10597,-1.57695,1.02716,4.17228,-0.623079,0.0712374,-0.866849,-0.72953,-2.41772
-486.976,0.99548,0.179656,5,31,0,496.715,-1.32243,1.30296,1.82973,-1.28166,0.869138,3.15143,-0.733208,-0.583079,-1.66819,-0.126781,-0.541703
-491.98,0.926319,0.179656,4,15,0,495.816,-0.90564,1.08805,1.48934,-1.35864,0.950843,3.34138,-0.682078,-0.494037,-1.82221,-0.409041,-0.0701621
-491.687,0.453454,0.179656,4,31,0,505.701,-1.40351,1.03453,2.17376,-1.36947,0.828346,3.94833,-0.761207,-0.114338,-2.49274,-0.455697,-0.271529
-488.25,0.998579,0.179656,4,15,0,494.254,-1.36065,1.34192,1.89343,-1.55791,1.36887,3.98966,-0.84677,-0.437199,-2.18601,-0.576231,-0.546549
-490.513,0.855842,0.179656,4,31,0,495.589,-1.54484,0.989485,2.28098,-1.5517,1.30595,4.3351,-0.32998,-0.450056,-2.25939,-0.757004,-0.667503
-488.365,0.999372,0.179656,4,23,0,493.791,-1.26485,1.01306,1.82279,-1.60436,1.25275,3.97845,-0.737564,-0.09797,-1.88811,-0.489069,-0.565616
-496.807,0.523227,0.179656,3,15,0,504.396,-1.08438,1.09606,1.84772,-1.8512,0.73315,3.78186,-0.469238,-0.591063,-1.74277,0.296217,-0.026059
